1,28
1,28
1,95
1,1
8,845
1,17
60,842
1,17
1,44
157,250
1,1270
1,1141
1,21
1,1
1,97
1,11
1,28
1,102
1,167
1,6
1,40
8,1
1,1384
1,27
1,31
1,427
1,88
1,421
6,36
1,123
1,90
1,22
1,28
1,7
600,55
1,1
187,4
1,6
1,190
1,128
1,1383
1,55
5,10
29,1388
1,668
1,603
1,9
1,9
1,1390
1,15
1,182
1,1
56,65
1,608
1,1023
4,24
593,2
1,25
1,306
1,1025
1,1207
1,58
1,1208
1,52
8,4
1,110
1,37
2,16
1,1
1,1141
1,1389
1,31
1,24
1,667
1,246
1,120
1,2
1,61
1,28
1,1
34,367
1,26
336,1149
1,21
1,725
8,19
1,787
1,6
1,1382
1,11
1,102
1,6
1,183
1,670
1,1
2,906
5,34
1,1261
1,1390
4,1
4,1021
1,368
1,25
1,730
1,424
8,1
1,1
1,969
4,365
1,965
1,29
4,35
1,965
1,66
1,7
1,1
59,1084
1,1
1,1386
1,1142
1,1027
1,58
1,28
1,60
1,11
1,98
4,12
1,57
4,97
1,22
11,9
1,27
1,1
1,50
48,75
1,21
1,1
1,1328
58,32
1,964
4,1382
1,423
8,550
1,662
55,57
1,1267
1,1
1,14
1,40
1,99
4,43
1,1384
1,1269
1,90
8,44
1,610
5,73
3,1144
1,2
5,1
1,2
10,13
1,1
1,147
3,424
2,19
66,1
8,1381
1,29
2,35
1,1144
1,1326
2,1
1,1082
1,111
1,422
8,487
1,243
8,5
31,367
8,53
2,489
1,1
1,12
1,1329
1,1387
1,1
1,101
1,541
10,1
1,1
1,8
1,185
1,66
1,1388
1,669
1,48
1,49
1,2
1,1
1,481
6,903
12,51
1,1
1,104
1,1329
1,25
1,1
204,49
1,1207
1,80
1,40
22,69
1,60
1,1202
2,1
4,21
1,83
1,1386
1,50
1,109
1,3
1,21
1439,1389
1,1084
372,1209
1,301
8,1267
1,35
3,43
1,72
1,1388
1,100
40,47
1,6
1,3
1,1389
1,1387
1,106
1,10
1,58
1,60
2,16
8,51
1,80
1,39
1,1385
1,10
1,302
1,57
4,95
55,609
1,969
1,30
55,28
1,1
1,1
4,80
1,188
15,86
1,1
1,52
1,53
5,1087
1,21
2,8
1,53
1,245
1,605
1,1390
4,1201
1,1027
1,303
1,60
1,1
1,245
1,43
1,74
1,100
1,906
1,904
12,58
1,19
1,608
1,4
20,52
1,308
1,1027
1,1386
8,1
1,1388
1,1268
1,1
1,18
210,1146
55,309
2,243
1,1
37,248
1,666
1,1
1,25
4,52
4,190
8,2
1,129
1,1330
3,1023
1,23
1,85
5,30
8,5
1,3
1,543
21,9
1,78
54,37
1,309
1,39
1,1
1,189
1,970
1,29
1,1
1,1
1,1084
66,1207
11,249
5,362
26,13
4,1
1,41
1,59
1,37
57,59
3,60
8,1210
1,1
3,3
1,304
1,1028
52,1381
1,544
1,244
2,962
1,365
1,1204
1,10
51,603
1,367
8,1387
1,1329
1,1387
1,5
1,1
1,9
1,604
1,5
9,1269
1,1202
4,787
4,1
298,70
32,368
1,544
1,100
1,1206
1,422
1,47
4,188
1,1390
4,609
2,1381
1,53
1,1150
1,1
333,102
1,4
1,50
1,41
100,1
8,33
1,1085
1,1385
1,24
1,667
1,78
4,8
1,10
1,1
14,40
1,28
3,36
1,1
123,1385
1,1
8,1082
1,1328
1,31
1,366
1,603
1,1389
1,12
1,55
1,47
1,728
1,187
3,50
1,482
131,3
1,428
1,24
1,10
12,1266
3,33
1,39
1,1
12,78
1,26
4,1323
1,100
4,51
1,722
1,26
268,60
1,32
1,427
1,1327
1,8
4,1086
1,1389
1,23
1,3
8,10
1,1
1,1
1,23
15,486
1,1143
1,1267
1,1
1,1266
4,3
1,107
1,483
1,25
1,61
575,31
1,1326
16,241
16,54
3,10
1,301
1,84
1,99
1,1141
1,55
39,1325
1,65
1,850
6,1389
1,601
2,244
1,18
1,55
1,1148
1,190
1,362
4,13
1,186
6,6
1,306
31,250
1,481
1,6
1,21
1,115
1,42
1,76
1,131
1,421
4,1389
1,1382
1,74
1,44
1,302
1,69
50,1027
1,98
1,305
1,303
1,1
1,367
1,1087
4,1028
1,2
1,304
1,33
45,1205
1,1
8,842
1,103
43,1
20,23
3,1208
16,1083
1,38
1,78
1,1089
