1,1389
1,905
1,57
1,961
1,789
1,368
1,1390
1,1
1,16
1,1384
1,607
3,8
1,16
3,243
4,1
1,59
1,60
8,18
1,6
1,1
1,308
3,485
1,543
1,76
1,59
92,1
8,7
4,1386
8,1149
1,549
1,728
1,40
1,785
1,95
1,309
1,7
1,96
38,58
1,46
1,94
1,54
1,52
1,69
1,1381
8,141
1,40
78,34
1,544
8,76
1,23
8,185
1,1265
1,1203
1,5
1,1090
1,1028
1,1090
1,1
1,59
1,46
1,785
1,1
4,1389
1,1262
10,140
1,1
1,1
1,28
1,49
1,370
1,22
1,1382
1,24
1,1
1,184
1,59
3,25
1,1324
1,7
4,1385
97,13
1,62
1,423
1,62
39,51
1,108
9,1088
16,1
26,9
1,1
1,149
1,361
1,47
1,1
4,7
1,57
6,30
1,1150
1,60
4,3
1,95
1,1150
9,1262
4,11
1,29
1,72
1,1385
1,1
1,33
1,3
3,544
1,21
1,1382
1,1087
4,41
4,246
1,1146
1,483
1,44
1,49
68,1
1,844
52,1144
1,368
5,1387
1,365
1,1389
1,1085
5,1381
1,249
1,1082
1,963
6,906
1,185
1,1
1,71
1,61
1,483
1,1208
1,1141
1,242
1,8
1,29
28,1382
38,1
5,842
1,1382
1,244
1,245
9,1
3,30
1,186
33,49
1,2
55,666
1,40
8,80
1,1
1,56
2,64
1,69
1,484
1,62
1,51
1,3
1,1
1,669
1,5
14,6
1,421
1,1330
4,1
1,1327
1,53
1,27
10,1144
8,66
1,9
1,23
1,36
1,301
1,31
1,72
1,1023
1,1
3,1
8,34
1,1027
1,1208
4,1324
1,28
1,167
1,52
1,27
1,241
1,1
1,241
1,4
1,4
1,35
1,108
1,38
1,550
1,1
1,5
1,94
1,60
1,1
1,1389
1,969
1,127
1,13
1,1268
1,481
56,721
1,10
1,129
1,1383
1,7
4,60
1,6
4,96
1,65
5,55
1,609
2,35
1,56
45,486
1,1381
1,365
1,35
1,903
43,850
1,1021
1,22
1,1203
1,1
1,40
1,430
1,22
