1,967
8,1
8,247
1,1
3,1144
1,170
1,1
1,1269
1,26
1,1087
1,98
1,113
41,1082
1,51
1,970
8,35
1,54
10,1389
1,57
1,1
1,51
5,246
5,9
8,490
8,189
1,967
1,1144
1,96
1,1385
1,1
8,1086
1,244
1,55
4,1
8,1
1,1
5,542
1,1
1,182
1,7
1,305
4,51
4,26
8,51
1,1087
1,549
1,34
1,56
1,1
1,1
19,55
1,306
1,244
1,135
1,14
1,36
1,119
1,1
4,1383
52,26
2,54
2,81
1,669
2,250
1,17
1,25
1,10
1,961
13,721
5,310
1,1
1,548
1,1270
1,1381
1,1081
60,24
1,79
1,1084
1,1201
1,141
1,1148
1,1322
1,1325
1,4
1,244
1,485
1,106
1,1025
1,1087
1,189
1,32
5,722
1,427
1,34
4,23
4,725
1,57
1,18
1,1326
1,58
1,1382
1,79
1,306
8,33
1,1323
1,1
12,186
227,9
1,1269
1,1261
8,63
1,849
155,1
1,37
1,5
1,422
58,241
1,123
1,1
1,1
1,106
4,52
60,39
4,486
4,60
1,1
1,843
57,26
1,7
1,481
1,1
1,241
9,27
24,14
1,1145
1,968
1,1382
1,116
36,30
2,249
1,549
1,10
1,1209
1,26
1,1389
1,66
1,1082
1,120
1,606
1,543
1,784
32,483
1,1
1,30
6,1387
1,1
6,245
1,15
1,1384
1,7
1,1324
1,56
1,1384
1,51
1,111
8,1088
1,1
721,1
1,547
1,844
1,57
1,55
1,841
119,5
1,115
1,1
288,90
181,1381
1,77
1,37
1,88
1,42
57,1
1,26
1,5
1,92
3,34
1,27
1,13
1,1
1,1
1,42
1,45
1,9
1,26
1,36
1,362
1,60
8,663
1,7
1,23
1,8
1,1
4,74
21,51
1,25
1,1381
1,1
1,21
1,42
1,1150
1,1330
1,31
1,1
286,1
1,25
1,907
1,1386
1,669
1,5
1,166
1,184
480,843
1,184
1,1143
1,1327
56,35
17,9
6,483
1,962
1,4
1,301
1,1388
4,48
394,488
1,8
4,483
1,1330
1,35
180,44
1,490
8,2
1,189
1,82
143,60
1,1
1,1270
1,608
1,10
1,602
1,967
1,3
1,98
1,1084
1,483
1,114
1,1
8,1270
1,1
1,34
1,57
1,1
1,1
5,541
1,66
3,544
1,50
55,10
9,784
3,3
8,27
4,1088
1,9
3,7
1,604
1,48
1,10
1,40
1,51
4,52
56,18
8,1201
5,76
5,1266
201,20
4,1322
1,57
1,106
1,58
1,1385
1,25
1,1384
1,245
1,1
1,605
58,6
1,7
3,9
1,71
1,185
5,77
1,1024
4,3
1,51
1,105
1,664
1,37
1,1
1,1265
1,38
1,1267
1,56
1,1
149,7
1,50
1,65
1,61
1,1387
1,188
19,12
1,1141
1,113
11,1
4,23
1,17
1,786
1,306
79,6
1,963
1,13
1,60
5,98
