160,1
1,1209
1,20
1,84
1,1328
1,610
20,1
4,1326
1,137
1,1201
2,1021
1,601
3,25
54,35
4,162
1,966
1,53
1,10
29,1325
1,243
221,99
1,1388
1,481
1,1087
8,102
1,91
3,247
3,18
1,1
5,60
1,1083
19,425
1,38
1,310
4,17
1,13
1,1089
1,57
1,966
1,1203
1,1262
1,427
34,544
4,1
4,2
1,609
4,425
981,1
1,1085
1,94
1,77
1,117
1,544
1,107
1,1086
1,1089
10,1084
49,8
8,80
1,10
1,33
1,1026
1,8
1,1145
1,1
1,3
1,841
29,787
1,1
1,541
1,23
1,549
1,29
32,178
32,52
1,56
2,1
1,67
1,29
1,61
5,21
31,9
8,841
1,549
1,1383
8,1
5,27
1,1383
1,1081
1,1387
4,4
1,29
1,44
4,3
1,3
1,1383
1,51
1,489
1,1329
8,1204
4,1327
588,1030
4,67
1,30
8,850
1,59
92,64
1,244
1,364
1,98
1,547
32,4
1,1387
4,1084
16,301
8,9
1,1381
1,723
1,25
1,250
1,147
1,842
1,5
2,101
3,187
1,1089
3,608
1,304
68,1266
1,1025
1,1
1,370
1,1029
1,363
1,107
1,542
1,12
40,5
50,79
1,1387
1,1390
1,481
1,16
1,1383
68,89
1,25
1,1141
1,1
1,308
1,1383
1,26
1,1209
8,25
1,42
1,248
1,105
1,38
1,50
1,1381
279,20
11,97
1,1021
4,29
10,183
25,1081
8,23
132,84
1,60
1,1328
1,107
1,2
1,1202
1,47
1,1322
1,1
1,58
1,1
16,72
4,59
2,4
19,1
1,31
1,19
1,309
4,1
1,1
1,26
1,1084
1,606
1,25
1,22
4,19
4,481
1,362
1,303
1,16
1,1386
1,1
142,107
1,9
1,7
1,55
1,1
1,1148
1,3
1,58
1,53
1,244
1,40
56,310
8,54
1,2
1,71
108,482
1,1261
6,33
1,8
1,30
1,545
1,249
1,27
2,1
1,1
1,36
1,1384
20,1384
8,1146
1,25
1,9
1,100
9,665
1,1084
3,53
151,63
1,82
5,26
1,1388
4,1383
1,26
1,1204
1,1386
1,37
4,1265
1,38
1,1382
1,1142
1,50
8,22
53,1089
1,1028
1,37
1,90
4,250
8,23
1,34
13,783
1,41
5,607
1,1
1,1203
1,1268
51,1029
1,6
28,301
2,661
33,30
1,1325
1,1263
1,7
1,307
1,56
1,16
4,247
1,111
1,430
1,7
19,39
1,56
1,38
1,166
1,78
1,32
1,1381
2,103
1,541
1,1321
1,1
1,1
1,1384
37,36
1,1209
1,1
57,58
1,30
1,1387
1,29
1,1
1,1
1,1386
1,118
1,1
1,10
1,16
1,25
6,1268
1,106
1,25
1,1
1,18
1,1388
1,308
1,26
78,23
1,28
1,368
4,1388
1,1389
1,1030
1,55
1,489
3,57
1,37
1,248
3,547
1,243
1,3
304,1
1,45
1,1
8,51
1,1
3,2
52,29
1,55
1,5
1,1
1,128
1,1
1,190
1,663
1,730
1,27
1,369
1,662
3,1029
1,1
4,35
4,4
1,1389
5,34
1,59
4,608
1,24
1,843
1,38
207,1
1,308
1,25
1,1147
1,51
1,45
4,49
20,37
1,603
1,113
1,301
1,1
1,1325
1,187
1,40
1,1085
44,1389
1,244
1,905
1,63
2,143
1,1204
1,24
1,63
1,23
5,423
1,187
1,1
1,60
1,3
8,1328
1,789
1,11
1,25
1,36
8,1083
1,966
1,727
1,1
1,88
4,16
1,1390
1,28
1,1
2,30
16,1
1,1323
1,1262
1,550
10,60
1,88
4,12
1,24
1,1
1,1086
1,22
8,606
1,60
536,189
1,32
1,25
1,610
1,1323
4,41
4,963
1,42
1,6
1,1
1,964
1,1389
1,4
16,1143
1,1
1,364
1,24
4,1266
197,484
1,48
8,75
1,23
1,94
1,961
8,31
4,1328
39,52
1,87
1,6
1,35
100,109
2,243
1,30
125,602
69,32
1,118
1,74
1,21
1,21
1,1388
1,6
1,9
1,68
1,1146
1,15
1,12
1,1026
1,608
1,20
1,1266
1,1
8,1081
1,10
10,1
12,545
1,1203
1,1
1,1090
1,244
4,24
4,21
23,53
17,55
1,249
2,35
1,106
3,1
1,68
1,61
8,1
1,246
1,6
592,35
13,845
1,98
4,11
1,51
1,1
5,1328
1,5
4,2
1,39
1,963
1,550
46,97
177,24
1,1142
1,1
1,128
1,309
228,10
1,2
1,1381
1,1087
1,304
41,131
1,549
1,967
1,57
1,1
1,1
1,1382
8,1323
1,1
1,721
1,848
1,72
113,1
1,1
1,1084
1,23
1,18
1,1
1,26
1,1
1,1382
1,18
1,5
4,64
1,63
1,1385
1,105
1,37
3,604
8,1148
1,97
1,4
1,1
1,7
1,489
1,1087
1,118
4,9
1,1327
1,8
1,39
1,8
55,248
1,367
1,1
63,34
1,167
1,1
1,3
1,1
1,106
1,608
433,1385
1,40
6,788
1,7
1,1390
57,1268
1,1
1,1
1,56
1,1
1,1084
1,24
1,789
1,60
1,425
3,59
13,1
1,489
